time,id,x,y,angle,speed,lane
5.6,carflow2_0.0,586.34,8.0,270.0,5.6,0
5.6,carflow2_1.0,597.44,8.0,270.0,5.6,0
5.6,carflow3_0.0,944.54,8.0,270.0,5.6,0
5.6,carflow3_1.0,953.2,8.0,270.0,5.43,0
5.6,carflow4_0.0,740.94,8.0,270.0,5.6,0
5.6,carflow4_1.0,767.44,8.0,270.0,5.6,0
5.6,carflow5_0.0,638.74,4.8,270.0,5.6,1
5.6,carflow5_1.0,649.94,4.8,270.0,5.6,1
5.6,carflow6_0.0,675.97,4.8,270.0,5.14,1
5.6,carflow6_1.0,688.44,4.8,270.0,5.6,1
5.6,carflow7_0.0,665.14,4.8,270.0,5.6,1
5.6,carflow7_1.0,701.27,4.8,270.0,1.7,1
5.6,carflowV2I_0.0,638.34,8.0,270.0,5.6,0
5.6,carflowV2I_1.0,891.44,8.0,270.0,5.6,0
5.6,carflowV2I_2.0,880.17,4.8,270.0,1.7,1
5.6,carflowV2I_3.0,733.14,1.6,270.0,5.6,2
5.7,carflow0_0.0,339.33,12.0,90.0,5.7,3
5.7,carflow0_1.0,325.53,15.2,90.0,5.7,4
5.7,carflow1_0.0,270.03,18.4,90.0,5.7,5
5.7,carflow1_1.0,237.43,18.4,90.0,5.7,5
5.7,carflow2_0.0,585.77,8.0,270.0,5.7,0
5.7,carflow2_1.0,596.87,8.0,270.0,5.7,0
5.7,carflow3_0.0,943.97,8.0,270.0,5.7,0
5.7,carflow3_1.0,952.65,8.0,270.0,5.51,0
5.7,carflow4_0.0,740.37,8.0,270.0,5.7,0
5.7,carflow4_1.0,766.87,8.0,270.0,5.7,0
5.7,carflow5_0.0,638.17,4.8,270.0,5.7,1
5.7,carflow5_1.0,649.37,4.8,270.0,5.7,1
5.7,carflow6_0.0,675.45,4.8,270.0,5.22,1
5.7,carflow6_1.0,687.87,4.8,270.0,5.7,1
5.7,carflow7_0.0,664.57,4.8,270.0,5.7,1
5.7,carflow7_1.0,701.09,4.8,270.0,1.8,1
5.7,carflowV2I_0.0,637.77,8.0,270.0,5.7,0
5.7,carflowV2I_1.0,890.87,8.0,270.0,5.7,0
5.7,carflowV2I_2.0,879.99,4.8,270.0,1.8,1
5.7,carflowV2I_3.0,732.57,1.6,270.0,5.7,2
5.8,carflow0_0.0,339.91,12.0,90.0,5.8,3
5.8,carflow0_1.0,326.11,15.2,90.0,5.8,4
5.8,carflow1_0.0,270.61,18.4,90.0,5.8,5
5.8,carflow1_1.0,238.01,18.4,90.0,5.8,5
5.8,carflow2_0.0,585.19,8.0,270.0,5.8,0
5.8,carflow2_1.0,596.29,8.0,270.0,5.8,0
5.8,carflow3_0.0,943.39,8.0,270.0,5.8,0
5.8,carflow3_1.0,952.09,8.0,270.0,5.59,0
5.8,carflow4_0.0,739.79,8.0,270.0,5.8,0
5.8,carflow4_1.0,766.29,8.0,270.0,5.8,0
5.8,carflow5_0.0,637.59,4.8,270.0,5.8,1
5.8,carflow5_1.0,648.79,4.8,270.0,5.8,1
5.8,carflow6_0.0,674.92,4.8,270.0,5.3,1
