time,id,x,y,angle,speed,lane
3.3,carflow1_0.0,-923.09,15.2,90.0,3.3,4
3.3,carflow1_1.0,-946.69,15.2,90.0,3.3,4
3.3,carflow2_0.0,-910.69,18.4,90.0,3.3,5
3.3,carflow2_1.0,-940.19,18.4,90.0,3.3,5
3.3,carflow3_0.0,646.69,4.8,270.0,3.3,1
3.3,carflow3_1.0,657.09,4.8,270.0,3.3,1
3.3,carflowV2I_0.0,-981.29,12.0,90.0,3.3,3
3.3,carflowV2I_1.0,-924.79,18.4,90.0,3.3,5
3.3,carflowV2I_2.0,718.79,4.8,270.0,3.3,1
3.3,carflowV2I_3.0,756.79,1.6,270.0,3.3,2
3.4,carflow0_0.0,-919.45,12.0,90.0,3.4,3
3.4,carflow0_1.0,-935.45,12.0,90.0,3.4,3
3.4,carflow1_0.0,-922.75,15.2,90.0,3.4,4
3.4,carflow1_1.0,-946.35,15.2,90.0,3.4,4
3.4,carflow2_0.0,-910.35,18.4,90.0,3.4,5
3.4,carflow2_1.0,-939.85,18.4,90.0,3.4,5
3.4,carflow3_0.0,646.35,4.8,270.0,3.4,1
3.4,carflow3_1.0,656.75,4.8,270.0,3.4,1
3.4,carflowV2I_0.0,-980.95,12.0,90.0,3.4,3
3.4,carflowV2I_1.0,-924.45,18.4,90.0,3.4,5
3.4,carflowV2I_2.0,718.45,4.8,270.0,3.4,1
3.4,carflowV2I_3.0,756.45,1.6,270.0,3.4,2
3.5,carflow0_0.0,-919.1,12.0,90.0,3.5,3
3.5,carflow0_1.0,-935.1,12.0,90.0,3.5,3
3.5,carflow1_0.0,-922.4,15.2,90.0,3.5,4
3.5,carflow1_1.0,-946.0,15.2,90.0,3.5,4
3.5,carflow2_0.0,-910.0,18.4,90.0,3.5,5
3.5,carflow2_1.0,-939.5,18.4,90.0,3.5,5
3.5,carflow3_0.0,646.0,4.8,270.0,3.5,1
3.5,carflow3_1.0,656.4,4.8,270.0,3.5,1
3.5,carflowV2I_0.0,-980.6,12.0,90.0,3.5,3
